Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
5.0,114.333336,14.0,63.0,141.0,531.0,0.012254902,0.027138047,41.13433,0.4,Sep,6,2,3,18,Returning_Visitor,False,False
5.0,61.0,0.0,2166.5,173.0,126.833336,0.005309735,0.02575,3.5411458,0.0,June,3,10,8,11,Returning_Visitor,False,False
8.0,140.9,0.0,276.08,2.0,137.5,0.01255814,0.03754386,12.80819,0.0,May,6,2,3,3,Returning_Visitor,False,False
19.0,320.27084,0.0,365.25,217.0,5496.6304,0.000694444,0.005788982,1.9845558,0.0,June,1,7,3,7,Returning_Visitor,False,False
8.0,66.26667,0.0,141.0,67.0,2632.1892,0.004385217,0.057619046,17.095287,0.0,Sep,3,2,8,19,Returning_Visitor,False,False
1.0,125.5,10.0,1.0,221.0,214.83333,0.015873017,0.007466851,6.048714,0.0,Nov,3,2,2,3,Returning_Visitor,False,False
0.0,732.25,0.0,55.4,328.0,1792.4667,0.00209938,0.009761905,52.284912,0.8,May,6,7,3,13,Returning_Visitor,False,False
20.0,190.58333,10.0,1767.6666,2.0,8282.215,0.009929078,0.043386243,25.004232,0.8,Nov,2,2,7,11,Returning_Visitor,False,False
3.0,106.5,0.0,46.5,414.0,1231.2,0.008064516,0.031399947,25.484,0.8,Sep,3,2,4,18,Returning_Visitor,False,False
5.0,578.5,14.0,475.2,127.0,1652.4861,0.010009921,0.016769541,32.324936,0.0,Nov,6,2,7,8,Returning_Visitor,False,False
5.0,215.5,0.0,181.0,106.0,154.21666,0.008767123,0.053240743,50.82975,0.0,Nov,6,2,3,11,Returning_Visitor,False,False
3.0,92.933334,8.0,245.17143,423.0,422.73032,0.000892857,0.01015625,5.7305393,0.0,Sep,6,2,7,3,Returning_Visitor,False,False
12.0,561.5,0.0,211.6,52.0,2958.5,0.003111111,0.08888889,0.038034543,0.2,Nov,1,7,7,11,Returning_Visitor,False,False
23.0,1215.3334,10.0,160.0,189.0,3763.0007,0.013768116,0.005695387,16.423632,0.8,June,2,2,7,3,Returning_Visitor,False,False
5.0,433.1,1.0,604.8,120.0,101.75,0.013,0.017261906,9.193989,0.4,Nov,3,2,4,9,Returning_Visitor,False,False
5.0,25.4,0.0,438.7,27.0,409.5,0.043851852,0.019583333,4.859625,0.0,June,6,2,8,9,Returning_Visitor,False,False
19.0,317.01895,0.0,34.6,27.0,530.625,0.019496854,0.022099253,5.6891475,0.8,Sep,6,6,2,7,Returning_Visitor,False,False
9.0,15.666667,0.0,27.6,429.0,363.6,0.01294547,0.005747126,13.91047,0.0,June,6,6,1,3,Returning_Visitor,False,False
6.0,35.4,0.0,333.5,6.0,282.5,0.003111111,0.020025438,1.4696933,0.0,Sep,3,10,8,13,Returning_Visitor,False,False
19.0,423.6,0.0,58.0,127.0,839.4167,0.014583333,0.026312057,4.6670794,0.0,Sep,6,7,7,15,Returning_Visitor,False,False
3.0,1373.5,14.0,52.0,195.0,53.4,0.012195122,0.023,10.12275,0.0,May,2,6,3,11,Returning_Visitor,False,False
3.0,169.88333,0.0,923.9,226.0,147.58333,0.007159986,0.020570176,45.711464,0.0,Nov,5,2,3,18,Returning_Visitor,False,False
5.0,98.8,1.0,722.9,129.0,97.333336,0.039705884,0.008571429,10.051903,0.8,Nov,6,2,7,4,Returning_Visitor,False,False
19.0,64.5,0.0,34.6,162.0,3566.993,0.015873017,0.1234127,2.7058334,0.0,June,6,6,2,2,Returning_Visitor,False,False
5.0,40.136364,0.0,96.2,414.0,803.50775,0.003164557,0.013529215,35.609123,0.2,June,2,2,7,3,Returning_Visitor,False,False
5.0,190.0,8.0,620.25,359.0,2046.8324,0.012280702,0.070671,77.64915,0.0,Sep,6,2,7,2,Returning_Visitor,False,False
12.0,172.0,14.0,212.8,8.0,1873.5894,0.001699507,0.040229887,10.129596,0.0,May,3,6,7,3,Returning_Visitor,False,False
5.0,191.2,8.0,821.0,9.0,340.5,0.028253969,0.02384058,3.2777445,0.8,May,6,2,9,10,Returning_Visitor,False,False
5.0,199.75,0.0,594.13336,339.0,312.0,0.039473683,0.02952381,22.744583,0.0,June,6,2,3,2,Returning_Visitor,False,False
9.0,424.475,1.0,7.0,517.0,2386.0667,0.012987013,0.006829256,7.802611,0.8,May,6,2,8,8,Returning_Visitor,False,False
3.0,22.8,0.0,54.0,120.0,997.2879,0.011481481,0.006700972,1.9124222,0.0,June,8,2,7,3,Returning_Visitor,False,False
19.0,49.183334,0.0,499.0,33.0,851.88574,0.004512398,0.038461536,2.7058334,0.8,June,3,7,9,18,New_Visitor,False,False
19.0,169.5,1.0,157.5,274.0,369.0,0.01294547,0.0375,33.836468,0.8,Nov,3,2,7,3,Returning_Visitor,False,False
21.0,209.375,1.0,62.75,351.0,574.5,0.000645161,0.012821256,246.75859,0.8,Sep,6,7,7,11,Returning_Visitor,False,False
6.0,163.66667,0.0,65.0,70.0,1191.8875,0.016,0.027868852,11.773674,0.0,Sep,3,2,8,13,Returning_Visitor,False,False
3.0,280.33667,10.0,14.0,122.0,621.4167,0.001574803,0.010684624,32.946,0.0,Nov,6,2,7,19,New_Visitor,False,False
0.0,38.6,0.0,141.5,221.0,1306.6666,0.01027027,0.022413792,16.1728,0.8,June,6,10,8,3,Returning_Visitor,False,False
10.0,312.0,0.0,97.166664,391.0,4261.843,0.004411765,0.02747619,15.664452,0.0,Sep,3,2,9,18,Returning_Visitor,False,False
20.0,110.566666,0.0,236.0,162.0,1610.9166,0.010833333,0.09066667,28.328867,0.8,Sep,6,2,4,11,Returning_Visitor,False,False
3.0,63.25,8.0,219.0,195.0,12983.788,0.004901961,0.019758241,54.9759,0.0,June,6,2,8,3,Returning_Visitor,False,False
3.0,186.1,1.0,71.1,195.0,2805.038,0.036538463,0.04386447,2.2272787,0.8,Nov,2,10,4,20,Returning_Visitor,False,False
3.0,117.0,1.0,41.2,229.0,148.0,0.003827751,0.028841026,2.2090034,0.8,May,3,6,4,13,Returning_Visitor,False,False
5.0,215.5,10.0,146.0,162.0,309.36667,0.006666667,0.05533177,14.851313,0.0,Sep,6,2,3,15,Returning_Visitor,False,False
3.0,153.25,1.0,89.53333,127.0,2049.75,0.09047619,0.025864238,54.164516,0.0,Nov,6,2,4,13,Returning_Visitor,False,False
5.0,43.0,0.0,61.6,86.0,28.2,0.072222225,0.04369748,27.03298,0.0,June,3,6,7,2,Returning_Visitor,False,False
5.0,152.0,14.0,46.0,221.0,208.0,0.001949318,0.021974359,5.816168,0.8,May,6,7,1,2,Returning_Visitor,False,False
3.0,123.2,8.0,7.0,102.0,312.0,0.014038462,0.011264368,60.290184,0.4,June,2,2,3,3,Returning_Visitor,False,False
20.0,335.8,1.0,55.4,104.0,1835.0667,0.0065,0.01955353,27.26888,0.0,May,3,2,1,8,Returning_Visitor,False,False
0.0,754.5333,0.0,104.8,148.0,1088.637,0.017761849,0.036607143,8.611221,0.8,June,6,7,8,15,Returning_Visitor,False,False
20.0,359.0,0.0,176.0,84.0,242.0,0.002923977,0.033988025,52.173138,0.8,Sep,6,2,3,11,Returning_Visitor,False,False
6.0,277.66666,0.0,343.0,385.0,1008.4167,0.023214286,0.029444445,37.686268,0.0,Nov,6,6,7,15,Returning_Visitor,False,False
2.0,49.8,10.0,172.0,162.0,1276.1571,7.27e-05,0.07058824,31.9032,0.8,Sep,3,6,7,3,Returning_Visitor,False,False
9.0,43.5,0.0,167.14285,227.0,428.0,0.06851852,0.042708334,15.637315,0.0,Sep,2,7,3,15,Returning_Visitor,False,False
0.0,319.5,0.0,247.75,2.0,357.88953,0.002654867,0.032380953,26.41022,0.0,Nov,3,2,4,2,Returning_Visitor,False,False
20.0,266.25,10.0,1005.4,127.0,1622.8833,0.05882353,0.03275862,5.6772866,0.8,Nov,6,2,7,18,Returning_Visitor,False,False
5.0,166.0,0.0,23.2,30.0,1787.4794,0.005995204,0.03190731,23.82325,0.8,June,2,7,3,11,Returning_Visitor,False,False
6.0,110.3,14.0,449.33334,59.0,719.88336,0.002898551,0.01468254,0.8701485,0.0,Sep,3,2,3,15,Returning_Visitor,False,False
5.0,113.833336,0.0,32.7,136.0,1062.7495,0.038709678,0.010521398,8.887671,0.0,May,3,7,4,11,Returning_Visitor,False,False
8.0,30.7,8.0,8.0,75.0,243.83333,0.005208333,0.033499446,26.41022,0.8,May,3,10,7,18,Returning_Visitor,False,False
3.0,156.83333,0.0,406.91666,93.0,107.2,0.0015625,0.035614036,3.582981,0.0,May,3,2,7,3,Returning_Visitor,False,False
0.0,180.5,0.0,588.0,51.0,795.3611,0.007309999,0.02229101,64.788,0.0,June,6,7,4,18,Returning_Visitor,False,False
9.0,152.33333,0.0,327.0,173.0,638.0,0.008914729,0.016080586,3.5411458,0.0,Nov,6,2,8,10,Returning_Visitor,False,False
6.0,111.0,0.0,41.6,187.0,570.1832,0.010714286,0.033988025,3.919127,0.8,Nov,6,2,8,19,Returning_Visitor,False,False
12.0,132.025,8.0,64.4,72.0,1262.6515,0.05818182,0.06587302,37.686268,0.8,Nov,3,2,3,9,Returning_Visitor,False,False
5.0,699.0,10.0,65.5,248.0,1567.9667,0.015456989,0.017619047,11.553997,0.8,June,6,6,7,2,Returning_Visitor,False,False
3.0,49.7,10.0,295.4,146.0,1159.5671,0.000892857,0.040229887,12.552207,0.4,Nov,2,6,3,2,Returning_Visitor,False,False
0.0,299.63333,0.0,696.8333,292.0,580.9357,0.006479313,0.015280206,13.939409,0.4,Sep,2,6,7,20,Returning_Visitor,False,False
9.0,377.0,1.0,604.8,271.0,92.5,0.0140625,0.010344828,34.260777,0.8,June,6,10,4,3,Returning_Visitor,False,False
3.0,103.625,0.0,156.75,84.0,1966.0923,0.006306306,0.017189708,30.650455,0.8,June,6,6,8,2,Returning_Visitor,False,False
9.0,205.0,14.0,270.33334,193.0,1418.25,0.038654648,0.015625,11.37726,0.4,June,6,7,2,19,Returning_Visitor,False,False
3.0,40.166668,8.0,147.16667,40.0,318.53333,0.001169591,0.010061728,15.148648,0.0,Sep,6,2,7,15,New_Visitor,False,False
0.0,43.75,10.0,69.6,106.0,735.51514,0.012926829,0.02266882,9.297,0.0,Oct,1,2,2,2,Returning_Visitor,False,False
20.0,29.25,0.0,61.0,161.0,211.33333,0.006036217,0.007723577,70.018265,0.8,May,3,7,4,10,Returning_Visitor,False,False
0.0,88.7,10.0,139.75,221.0,2338.95,0.005581395,0.096296296,44.388,0.0,Nov,3,2,3,13,Returning_Visitor,False,False
3.0,171.29167,8.0,55.4,67.0,13430.976,0.003472222,0.029308734,75.50833,0.0,Sep,3,2,3,7,Returning_Visitor,False,False
8.0,153.5,10.0,7.0,423.0,1883.5,0.001626016,0.03181185,2.321264,0.4,June,6,7,7,9,Returning_Visitor,False,False
6.0,125.5,0.0,514.0,120.0,2651.943,0.08421052,0.010737154,75.06782,0.0,June,6,2,1,11,Returning_Visitor,False,False
0.0,86.0,10.0,62.6,240.0,600.39667,0.003165468,0.018039215,15.184125,0.0,Nov,2,2,7,3,Returning_Visitor,False,False
2.0,29.25,14.0,0.0,148.0,1372.975,0.02384954,0.018939395,52.173138,0.0,Nov,6,6,1,18,Returning_Visitor,False,False
9.0,92.75,10.0,163.0,146.0,1039.2444,0.005075446,0.014745252,80.118,0.8,Nov,6,2,4,3,Returning_Visitor,False,False
19.0,219.0,1.0,89.333336,18.0,1273.0834,0.014367816,0.011607143,2.842307,0.8,Nov,2,2,3,3,Returning_Visitor,False,False
9.0,378.75,0.0,85.14,67.0,1256.2916,0.09047619,0.022124542,0.13183701,0.0,Nov,2,2,3,8,Returning_Visitor,False,False
6.0,69.6,14.0,985.41907,225.0,2304.5,0.006666667,0.04292208,48.864,0.0,Nov,2,7,8,8,Returning_Visitor,False,False
0.0,1215.3334,8.0,636.75,127.0,246.93333,0.042145595,0.09294467,74.088,0.8,May,3,6,7,11,Returning_Visitor,False,False
3.0,178.92,1.0,256.06668,0.0,3026.3743,0.003896104,0.022587817,45.12532,0.0,Nov,6,2,2,15,Returning_Visitor,False,False
3.0,211.5,8.0,49.3,423.0,1207.0,0.002898551,0.007723577,34.86423,0.8,June,3,2,8,11,Returning_Visitor,False,False
23.0,229.75,8.0,211.6,150.0,271.16666,0.001699507,0.06425926,11.454695,0.0,Sep,3,7,1,3,Returning_Visitor,False,False
6.0,389.5,14.0,241.0,155.0,1092.3334,0.019242425,0.022135466,70.31635,0.8,Nov,6,2,3,9,Returning_Visitor,False,False
8.0,183.25,0.0,148.0,33.0,1678.4,0.010087719,0.053636365,20.30439,0.0,Sep,1,2,4,9,Returning_Visitor,False,False
3.0,294.07053,0.0,406.91666,51.0,749.8,0.02672811,0.021754386,18.410566,0.0,Sep,6,6,3,18,Returning_Visitor,False,False
20.0,83.6,0.0,176.5,501.0,655.7833,0.002898551,0.010419753,41.67776,0.0,Sep,3,7,4,2,Returning_Visitor,False,False
3.0,1443.1,8.0,181.0,385.0,750.2083,0.004385217,0.06425926,10.3976,0.8,Sep,8,2,7,2,Returning_Visitor,False,False
11.0,107.7,10.0,59.5,120.0,602.9167,0.008767123,0.046190474,9.193989,0.0,May,6,10,8,18,Returning_Visitor,False,False
6.0,101.75,0.0,201.0,222.0,12460.67,0.008333333,0.07,31.309437,0.8,Sep,6,2,4,10,Returning_Visitor,False,False
3.0,32.3,14.0,89.53333,6.0,515.5333,0.007189542,0.024489796,9.429362,0.0,June,3,2,1,2,Returning_Visitor,False,False
12.0,267.5,0.0,560.0,195.0,384.15714,0.002197802,0.007,0.8701485,0.4,Nov,6,2,2,18,Returning_Visitor,False,False
3.0,25.5,0.0,62.8,237.0,781.51666,0.007123288,0.02045045,15.637315,0.0,Nov,2,7,8,2,Returning_Visitor,False,False
3.0,152.0,0.0,81.333336,271.0,183.09525,0.004883721,0.006730769,53.10143,0.0,May,1,7,7,10,Returning_Visitor,False,False
3.0,430.83334,10.0,147.16667,27.0,1345.1367,0.039705884,0.11952381,0.81830657,0.0,Nov,3,2,7,9,Returning_Visitor,False,False
5.0,112.75,0.0,163.66667,6.0,269.96,0.034492303,0.05151515,16.72937,0.0,May,6,2,3,20,Returning_Visitor,False,False
19.0,318.64102,0.0,294.6,86.0,11.5,0.007377049,0.015734958,8.898619,0.0,Nov,6,6,7,19,Returning_Visitor,False,False
3.0,61.65,0.0,114.2,292.0,839.4167,0.017156864,0.009289617,0.038034543,0.8,Sep,6,2,4,2,Returning_Visitor,False,False
5.0,190.92319,0.0,53.833332,9.0,1777.7024,0.004054054,0.001481481,6.012671,0.0,June,6,2,3,2,Returning_Visitor,False,False
9.0,40.166668,0.0,608.45,232.0,812.0,0.013761468,0.023582766,4.4280524,0.4,June,6,7,7,3,Returning_Visitor,False,False
23.0,559.1667,10.0,191.0,128.0,829.8,0.01607143,0.004444444,12.503257,0.0,May,6,10,7,11,Returning_Visitor,False,False
6.0,95.6,0.0,802.5,256.0,473.28333,0.010833333,0.012371615,17.1525,0.0,May,6,6,7,3,Returning_Visitor,False,False
5.0,130.33333,0.0,402.0,8.0,9151.494,0.001607717,0.016095238,53.10143,0.0,Oct,6,7,8,15,Returning_Visitor,False,False
3.0,189.48334,10.0,156.75,2.0,272.00833,0.00185022,0.015856149,39.15,0.0,June,6,6,4,13,New_Visitor,False,False
23.0,136.5,0.0,41.2,33.0,43.75,0.06363636,0.0203125,20.139076,0.0,June,6,6,2,8,Returning_Visitor,False,False
2.0,86.388885,0.0,909.25,25.0,4295.305,0.001142857,0.021527778,20.0031,0.8,Oct,6,2,4,11,Returning_Visitor,False,False
3.0,104.65455,0.0,404.0,93.0,696.875,0.006025974,0.008928571,13.626307,0.4,Nov,6,6,3,9,Returning_Visitor,False,False
19.0,252.8,0.0,30.7,237.0,1090.0605,0.014038462,0.012466437,61.304867,0.0,May,3,2,7,11,Returning_Visitor,False,False
6.0,604.73,1.0,521.9792,106.0,215.0,0.003993856,0.005813008,5.1506634,0.8,Sep,6,7,4,18,Returning_Visitor,False,False
2.0,102.53333,14.0,63.0,115.0,1456.7833,0.004310345,0.005699436,21.032335,0.0,June,6,2,3,3,Returning_Visitor,False,False
6.0,93.4,0.0,174.0,104.0,1760.6,0.04781874,0.067,3.2295182,0.0,June,6,6,8,3,Returning_Visitor,False,False
0.0,306.46,0.0,174.0,101.0,732.34485,0.000571429,0.00620155,57.588924,0.8,June,6,2,4,3,Returning_Visitor,False,False
6.0,344.49222,14.0,147.16667,292.0,307.4435,0.003418803,0.023870967,129.10138,0.8,Nov,6,2,2,9,Returning_Visitor,False,False
20.0,1023.0,0.0,148.1,129.0,750.2083,0.115384616,0.03245614,5.185165,0.0,June,3,2,1,13,Returning_Visitor,False,False
12.0,176.48901,14.0,89.53333,339.0,567.25,0.004901961,0.025448823,25.188,0.0,Nov,6,2,7,18,Returning_Visitor,False,False
8.0,146.41667,0.0,231.7,58.0,412.08334,0.004109589,0.020139374,0.58275,0.8,June,5,2,3,3,Returning_Visitor,False,False
3.0,136.55556,0.0,166.0,61.0,700.55,0.003477744,0.011184211,4.074921,0.0,June,3,7,4,2,Returning_Visitor,False,False
5.0,666.2,1.0,116.0,219.0,1522.8167,0.08888889,0.009113578,11.595225,0.8,Nov,6,10,8,3,Returning_Visitor,False,False
20.0,1443.1,0.0,119.0,449.0,2767.625,0.014074074,0.08220941,24.2865,0.8,Nov,2,7,3,18,New_Visitor,False,False
20.0,118.75,0.0,35.5,162.0,2831.561,0.007142857,0.0254662,11.773674,0.0,May,6,7,7,9,Returning_Visitor,False,False
5.0,36.25,10.0,665.5,102.0,929.0833,0.039705884,0.015280206,16.379782,0.4,May,6,6,8,3,Returning_Visitor,False,False
6.0,656.0,8.0,696.2,70.0,1649.7667,0.042145595,0.027586207,0.54612833,0.0,Nov,3,2,7,11,Returning_Visitor,False,False
0.0,1561.7175,0.0,47.0,135.0,2256.7495,0.006722689,0.008950617,3.7265303,0.0,Oct,6,10,7,11,Returning_Visitor,False,False
3.0,578.5,0.0,608.45,9.0,4008.5784,0.000531915,0.03780205,5.304,0.4,Sep,3,2,9,20,Returning_Visitor,False,False
5.0,179.45334,0.0,62.6,358.0,205.9762,0.08461539,0.020148948,4.511079,0.0,May,2,6,8,13,Returning_Visitor,False,False
8.0,352.10715,14.0,97.75,141.0,770.02856,0.005208333,0.022643039,15.152057,0.4,Nov,2,7,7,2,New_Visitor,False,False
0.0,89.6,8.0,575.0,188.0,640.375,0.011481481,0.019859307,18.133883,0.8,Oct,1,6,3,8,Returning_Visitor,False,False
3.0,18.75,0.0,295.4,126.0,3424.5833,0.018785883,0.02926548,4.7897224,0.8,Nov,6,2,8,2,Returning_Visitor,False,False
3.0,203.28,0.0,35.5,339.0,1388.0524,0.003111111,0.012244898,25.050621,0.8,Nov,3,2,3,2,Returning_Visitor,False,False
12.0,293.57858,14.0,256.5,162.0,2643.3333,0.038927738,0.041269843,6.0767345,0.0,Sep,6,6,8,11,Returning_Visitor,False,False
8.0,66.6,14.0,55.4,162.0,857.26666,0.016216217,0.012466437,25.12339,0.8,Sep,6,7,7,11,Returning_Visitor,False,False
23.0,169.5,8.0,365.25,397.0,43.75,0.012900188,0.023842532,25.12339,0.0,May,3,7,7,20,Returning_Visitor,False,False
3.0,130.3,0.0,120.0,0.0,6072.032,0.001234568,0.01962467,11.123422,0.0,May,6,7,3,3,Returning_Visitor,False,False
6.0,175.33333,0.0,116.0,292.0,3981.8926,0.003165468,0.011904762,21.419437,0.0,Sep,3,2,3,3,Returning_Visitor,False,False
5.0,37.5,14.0,399.33334,518.0,756.0417,0.015456989,0.009195402,4.376916,0.0,June,3,7,8,8,Returning_Visitor,False,False
11.0,73.9,8.0,18.466667,397.0,1924.506,0.003645833,0.037347157,19.570593,0.0,May,2,2,3,3,New_Visitor,False,False
8.0,74.333336,14.0,129.75,326.0,4698.7964,0.005504587,0.03515625,32.91301,0.0,May,3,2,2,11,Returning_Visitor,False,False
5.0,1521.0,8.0,148.0,29.0,835.68097,0.007751938,0.030107526,17.50632,0.0,June,3,10,8,3,Returning_Visitor,False,False
8.0,73.8,14.0,514.0,221.0,2092.6738,0.005701754,0.002051282,125.893906,0.8,Sep,3,10,7,4,New_Visitor,False,False
21.0,107.333336,0.0,227.25,429.0,2158.5,0.024747474,0.08888889,70.31635,0.4,Sep,3,6,1,3,Returning_Visitor,False,False
0.0,140.33333,0.0,105.95,686.0,1372.975,0.021052632,0.007885305,23.82325,0.0,June,6,10,7,2,Returning_Visitor,False,False
5.0,320.27084,0.0,47.0,65.0,335.0,0.006036217,0.005708347,26.130362,0.0,Sep,6,2,7,18,New_Visitor,False,False
8.0,92.933334,0.0,125.09524,193.0,1054.9445,0.011594203,0.01627907,11.988,0.0,May,2,2,7,20,Returning_Visitor,False,False
3.0,251.3091,14.0,2549.375,92.0,2651.943,0.027222222,0.014117647,54.331036,0.4,Sep,2,2,7,3,Returning_Visitor,False,False
20.0,258.14444,0.0,148.1,221.0,133.36667,0.008914729,0.02402746,14.554286,0.8,Nov,3,7,7,8,Returning_Visitor,False,False
3.0,76.0,14.0,57.0,188.0,2805.038,0.008680556,0.037037037,29.462845,0.0,Sep,3,2,4,3,Returning_Visitor,False,False
19.0,353.5,0.0,378.8,195.0,1835.0667,0.009237379,0.028235128,23.73891,0.0,Nov,3,2,4,4,Returning_Visitor,False,False
3.0,35.333332,0.0,99.0,256.0,1505.1666,0.14666666,0.04144144,27.192984,0.8,June,3,6,7,18,Returning_Visitor,False,False
0.0,92.10152,0.0,279.5,385.0,1252.7667,0.003164557,0.029102564,86.336235,0.0,Nov,6,2,7,3,Returning_Visitor,False,False
6.0,58.5,10.0,59.4,287.0,1936.55,0.039473683,0.024666667,36.672295,0.0,Sep,6,10,4,11,Returning_Visitor,False,False
9.0,152.0,0.0,719.0,67.0,2277.377,0.002554278,0.042666666,11.275465,0.8,Sep,2,2,4,3,Returning_Visitor,False,False
3.0,89.0,10.0,99.0,65.0,2865.8179,0.04090909,0.024656642,56.62364,0.0,May,2,10,9,19,Returning_Visitor,False,False
9.0,179.37857,0.0,128.0,248.0,449.25,0.009195402,0.004005848,52.284912,0.0,Sep,6,2,1,2,Returning_Visitor,False,False
9.0,102.53333,14.0,53.2,83.0,460.0,0.09047619,0.008196721,72.522835,0.0,Nov,6,2,7,20,Returning_Visitor,False,False
9.0,73.8,10.0,53.833332,343.0,1225.0,7.27e-05,0.09294467,13.5306835,0.0,Nov,2,6,2,7,Returning_Visitor,False,False
0.0,17.75,14.0,193.25,108.0,121.0,0.001363636,0.02563492,20.135555,0.4,Sep,6,2,2,18,Returning_Visitor,False,False
0.0,198.24306,1.0,57.0,27.0,5286.5874,0.03693694,0.027272727,13.246672,0.4,May,6,7,4,20,Returning_Visitor,False,False
6.0,92.933334,1.0,65.0,93.0,941.9167,0.008914729,0.035488293,4.9702196,0.0,Sep,3,6,7,8,Returning_Visitor,False,False
3.0,64.6,0.0,924.0,80.0,362.63333,0.043333333,0.055396825,14.167392,0.8,June,6,7,7,18,Returning_Visitor,False,False
19.0,1153.6823,0.0,55.4,124.0,48.5,0.090322584,0.003468013,57.588924,0.0,Nov,3,6,2,15,Returning_Visitor,False,False
3.0,73.23333,0.0,120.666664,248.0,98.0,0.000902151,0.040540542,3.6637778,0.8,May,6,2,7,18,Returning_Visitor,False,False
5.0,238.4,0.0,251.66667,397.0,6235.066,0.004444444,0.04411765,10.051903,0.8,June,1,2,4,3,Returning_Visitor,False,False
5.0,37.5,0.0,284.0,106.0,349.5762,0.000645161,0.001190476,5.866249,0.0,May,3,6,4,18,Returning_Visitor,False,False
3.0,171.375,0.0,199.1,61.0,255.75,0.002631579,0.07333333,36.316433,0.0,Nov,2,2,7,3,Returning_Visitor,False,False
0.0,21.25,10.0,608.45,193.0,1197.8,0.001149425,0.05462185,4.4280524,0.0,June,6,2,7,9,Returning_Visitor,False,False
3.0,341.6,0.0,105.8,343.0,606.0,0.04375,0.02141844,20.139076,0.0,Nov,5,6,7,3,Returning_Visitor,False,False
20.0,114.259155,0.0,230.7,194.0,274.75,0.004361055,0.023889557,23.621592,0.0,Nov,3,6,2,11,Returning_Visitor,False,False
3.0,46.5,0.0,410.5,449.0,459.66666,0.042083334,0.030612404,9.193989,0.0,Sep,3,2,7,3,Returning_Visitor,False,False
3.0,253.06667,0.0,97.166664,220.0,599.5,0.005664488,0.019698316,19.63031,0.8,Nov,3,2,7,18,Returning_Visitor,False,False
0.0,212.0,8.0,197.41667,2.0,916.25,0.015662579,0.007619048,3.9609387,0.8,June,2,2,2,3,Returning_Visitor,False,False
0.0,18.75,0.0,1005.4,229.0,308.7,0.005581395,0.03190731,37.518547,0.8,May,1,2,2,3,Returning_Visitor,False,False
12.0,1443.1,0.0,202.5,193.0,5256.472,0.013593814,0.002159624,2.2084944,0.0,May,3,7,8,7,Returning_Visitor,False,False
3.0,64.5,0.0,138.0,207.0,334.96667,0.007906977,0.013388945,31.388863,0.0,June,6,2,2,3,Returning_Visitor,False,False
8.0,186.1,0.0,189.5,518.0,11246.134,0.002692308,0.013161376,9.836358,0.0,June,6,7,7,10,New_Visitor,False,False
3.0,76.15,0.0,162.5,137.0,494.66666,0.017156864,0.024712645,3.9609387,0.0,Nov,3,2,8,10,New_Visitor,False,False
9.0,112.960785,1.0,181.72223,193.0,2964.5903,0.001169591,0.034117647,11.386421,0.0,June,6,2,3,18,Returning_Visitor,False,False
0.0,351.08334,0.0,100.1,193.0,1140.6666,0.001168385,0.006439185,45.828346,0.0,May,2,2,7,3,Returning_Visitor,False,False
20.0,543.0,14.0,65.0,88.0,1219.1138,0.008064516,0.014285714,5.040168,0.4,Nov,2,2,9,2,Returning_Visitor,False,False
5.0,242.63333,0.0,6.5,221.0,99.666664,0.015762273,0.067857146,7.1030207,0.4,Sep,6,2,4,2,Returning_Visitor,False,False
9.0,23.0,10.0,57.0,193.0,4277.0,0.002898551,0.005279668,6.70944,0.0,June,2,6,7,8,Returning_Visitor,False,False
3.0,73.0,10.0,2549.375,271.0,752.56,0.01027027,0.08,5.569286,0.8,Nov,3,6,7,20,Returning_Visitor,False,False
5.0,512.58057,0.0,303.2,189.0,3778.345,0.012987013,0.014052288,0.6517818,0.8,May,6,6,7,15,Returning_Visitor,False,False
5.0,73.75,14.0,147.16667,61.0,1742.3252,0.009340659,0.04871795,20.139076,0.8,June,3,2,1,18,Returning_Visitor,False,False
6.0,48.833332,0.0,214.16667,237.0,191.15,0.003093259,0.03190731,10.834311,0.8,Nov,3,7,2,11,Returning_Visitor,False,False
3.0,91.5,0.0,2256.9167,70.0,883.12,0.014102564,0.011675429,4.9872375,0.0,June,2,10,7,11,Returning_Visitor,False,False
3.0,228.91667,10.0,59.4,423.0,1649.7667,0.14666666,0.00620155,7.2968893,0.8,Oct,6,2,7,3,Returning_Visitor,False,False
3.0,25.75,0.0,216.0,146.0,948.0,0.009836066,0.038333334,31.991814,0.8,June,3,7,7,18,Returning_Visitor,False,False
7.0,76.5,0.0,166.5,148.0,2271.5535,0.015456989,0.054930557,6.017564,0.0,Nov,2,2,7,7,Returning_Visitor,False,False
5.0,100.1,10.0,288.375,84.0,562.6667,0.004807692,0.022619048,30.609556,0.8,Sep,6,2,8,7,Returning_Visitor,False,False
8.0,210.6,0.0,191.86667,188.0,412.08334,0.024324324,0.013015873,39.969715,0.0,Sep,2,7,7,2,Returning_Visitor,False,False
8.0,549.0,14.0,924.0,222.0,595.3417,0.008313228,0.012303523,0.8583615,0.0,June,6,2,7,11,New_Visitor,False,False
20.0,116.97222,8.0,333.5,156.0,906.0,0.08461539,0.029981326,2.7412,0.0,May,3,2,8,3,New_Visitor,False,False
